order_id,product_name,category,price_inr,quantity_sold,total_sales_inr,order_date,payment_method,customer_rating,month,year,profit_inr,discount_percent,customer_segment,region,calculated_sales,sales_difference,profit_margin_percent,revenue_per_unit,profit_per_unit,month_number,quarter,year_month,discount_amount,net_sales_after_discount,month_start
ORD00874,Dress,Clothing,2415.32,5,12076.6,24-09-2024,COD,3.2,September,2024,2415.32,9,Wholesale,North,12076.6,0,20.00%,2415.32,483.064,9,Q3,Sep-24,1086.894,10989.71,Sep-24
ORD00875,Hair Dryer,Beauty,49127.14,3,147381.42,31-08-2024,UPI,1,August,2024,29476.284,29,Wholesale,North,147381.42,0,20.00%,49127.14,9825.428,8,Q3,Aug-24,42740.6118,104640.81,Aug-24
ORD00876,Jacket,Clothing,1416.84,3,4250.52,07-06-2024,Net Banking,1.8,June,2024,850.104,21,Online,West,4250.52,0,20.00%,1416.84,283.368,6,Q2,Jun-24,892.6092,3357.91,Jun-24
ORD00877,Hair Dryer,Beauty,21112.13,3,63336.39,22-08-2024,UPI,1.9,August,2024,12667.278,20,Retail,South,63336.39,0,20.00%,21112.13,4222.426,8,Q3,Aug-24,12667.278,50669.11,Aug-24
ORD00878,Lipstick,Beauty,13061.91,5,65309.55,24-10-2024,Debit Card,1.9,October,2024,13061.91,19,Online,South,65309.55,0,20.00%,13061.91,2612.382,10,Q4,Oct-24,12408.8145,52900.74,Oct-24
ORD00879,Self-Help Book,Books,7465.89,5,37329.45,28-03-2024,Debit Card,4.4,March,2024,7465.89,27,Online,East,37329.45,0,20.00%,7465.89,1493.178,3,Q1,Mar-24,10078.9515,27250.5,Mar-24
ORD00880,Fiction Novel,Books,38005.05,1,38005.05,01-01-2025,UPI,4,January,2025,7601.01,19,Retail,East,38005.05,0,20.00%,38005.05,7601.01,1,Q1,Jan-25,7220.9595,30784.09,Jan-25
ORD00881,T-Shirt,Clothing,42307.18,5,211535.9,21-08-2024,COD,4.1,August,2024,42307.18,9,Online,West,211535.9,0,20.00%,42307.18,8461.436,8,Q3,Aug-24,19038.231,192497.67,Aug-24
ORD00882,Mixer Grinder,Home & Kitchen,28727.4,3,86182.2,22-05-2024,COD,4.7,May,2024,17236.44,25,Retail,West,86182.2,0,20.00%,28727.4,5745.48,5,Q2,May-24,21545.55,64636.65,May-24
ORD00883,Hair Dryer,Beauty,8465.28,3,25395.84,12-12-2024,Credit Card,1.8,December,2024,5079.168,18,Online,West,25395.84,0,20.00%,8465.28,1693.056,12,Q4,Dec-24,4571.2512,20824.59,Dec-24
ORD00884,Cookbook,Books,17194.75,3,51584.25,15-05-2024,Wallet,1.9,May,2024,10316.85,6,Retail,North,51584.25,0,20.00%,17194.75,3438.95,5,Q2,May-24,3095.055,48489.2,May-24
ORD00885,Sneakers,Clothing,26550.66,4,106202.64,09-03-2024,COD,3.3,March,2024,21240.528,15,Wholesale,West,106202.64,0,20.00%,26550.66,5310.132,3,Q1,Mar-24,15930.396,90272.24,Mar-24
ORD00886,Educational Book,Books,24335.78,4,97343.12,09-04-2024,UPI,3.1,April,2024,19468.624,23,Online,West,97343.12,0,20.00%,24335.78,4867.156,4,Q2,Apr-24,22388.9176,74954.2,Apr-24
ORD00887,Sofa Cover,Home & Kitchen,17308.52,1,17308.52,29-10-2024,Net Banking,2.2,October,2024,3461.704,11,Online,East,17308.52,0,20.00%,17308.52,3461.704,10,Q4,Oct-24,1903.9372,15404.58,Oct-24
ORD00888,Laptop,Electronics,18097.79,1,18097.79,22-05-2024,Net Banking,3.8,May,2024,3619.558,10,Online,West,18097.79,0,20.00%,18097.79,3619.558,5,Q2,May-24,1809.779,16288.01,May-24
ORD00889,Cookbook,Books,45792.57,2,91585.14,10-06-2024,Credit Card,3.1,June,2024,18317.028,6,Online,North,91585.14,0,20.00%,45792.57,9158.514,6,Q2,Jun-24,5495.1084,86090.03,Jun-24
ORD00890,Hair Dryer,Beauty,35879.79,4,143519.16,02-03-2024,UPI,4.4,March,2024,28703.832,10,Wholesale,North,143519.16,0,20.00%,35879.79,7175.958,3,Q1,Mar-24,14351.916,129167.24,Mar-24
ORD00891,Cookware Set,Home & Kitchen,16158.74,3,48476.22,24-08-2024,COD,4.2,August,2024,9695.244,22,Online,East,48476.22,0,20.00%,16158.74,3231.748,8,Q3,Aug-24,10664.7684,37811.45,Aug-24
ORD00892,Jeans,Clothing,15387.4,1,15387.4,03-03-2024,UPI,4.2,March,2024,3077.48,6,Wholesale,West,15387.4,0,20.00%,15387.4,3077.48,3,Q1,Mar-24,923.244,14464.16,Mar-24
ORD00893,Fiction Novel,Books,11134.83,5,55674.15,09-10-2024,Net Banking,3.2,October,2024,11134.83,22,Wholesale,West,55674.15,0,20.00%,11134.83,2226.966,10,Q4,Oct-24,12248.313,43425.84,Oct-24
ORD00894,Face Cream,Beauty,49835.85,3,149507.55,02-09-2024,Credit Card,4.5,September,2024,29901.51,19,Wholesale,North,149507.55,0,20.00%,49835.85,9967.17,9,Q3,Sep-24,28406.4345,121101.12,Sep-24
ORD00895,Tablet,Electronics,1002.29,1,1002.29,08-01-2025,UPI,1.4,January,2025,200.458,23,Wholesale,West,1002.29,0,20.00%,1002.29,200.458,1,Q1,Jan-25,230.5267,771.76,Jan-25
ORD00896,Headphones,Electronics,26448.24,4,105792.96,20-07-2024,Net Banking,1.2,July,2024,21158.592,6,Retail,West,105792.96,0,20.00%,26448.24,5289.648,7,Q3,Jul-24,6347.5776,99445.38,Jul-24
ORD00897,Lipstick,Beauty,30650.46,5,153252.3,12-09-2024,Net Banking,1.6,September,2024,30650.46,24,Retail,West,153252.3,0,20.00%,30650.46,6130.092,9,Q3,Sep-24,36780.552,116471.75,Sep-24
ORD00898,Mixer Grinder,Home & Kitchen,31978.03,2,63956.06,19-05-2024,Credit Card,3.7,May,2024,12791.212,29,Online,South,63956.06,0,20.00%,31978.03,6395.606,5,Q2,May-24,18547.2574,45408.8,May-24
ORD00899,Dress,Clothing,45516.21,1,45516.21,19-07-2024,UPI,1,July,2024,9103.242,10,Retail,East,45516.21,0,20.00%,45516.21,9103.242,7,Q3,Jul-24,4551.621,40964.59,Jul-24
ORD00900,Comic Book,Books,31922.03,1,31922.03,21-05-2024,Net Banking,2.5,May,2024,6384.406,5,Retail,South,31922.03,0,20.00%,31922.03,6384.406,5,Q2,May-24,1596.1015,30325.93,May-24
ORD00901,Lipstick,Beauty,3481.52,3,10444.56,04-08-2024,Net Banking,1.1,August,2024,2088.912,28,Online,East,10444.56,0,20.00%,3481.52,696.304,8,Q3,Aug-24,2924.4768,7520.08,Aug-24
ORD00902,Table Lamp,Home & Kitchen,27507.36,4,110029.44,14-09-2024,Credit Card,4.5,September,2024,22005.888,19,Online,North,110029.44,0,20.00%,27507.36,5501.472,9,Q3,Sep-24,20905.5936,89123.85,Sep-24
ORD00903,Table Lamp,Home & Kitchen,34870.12,5,174350.6,23-01-2025,Debit Card,2.7,January,2025,34870.12,27,Online,West,174350.6,0,20.00%,34870.12,6974.024,1,Q1,Jan-25,47074.662,127275.94,Jan-25
ORD00904,Table Lamp,Home & Kitchen,11540.73,1,11540.73,08-08-2024,Wallet,3.6,August,2024,2308.146,14,Retail,East,11540.73,0,20.00%,11540.73,2308.146,8,Q3,Aug-24,1615.7022,9925.03,Aug-24
ORD00905,Laptop,Electronics,2926.8,4,11707.2,19-02-2024,Credit Card,2.3,February,2024,2341.44,23,Retail,South,11707.2,0,20.00%,2926.8,585.36,2,Q1,Feb-24,2692.656,9014.54,Feb-24
ORD00906,Educational Book,Books,37341.95,2,74683.9,02-10-2024,Debit Card,4.8,October,2024,14936.78,21,Online,West,74683.9,0,20.00%,37341.95,7468.39,10,Q4,Oct-24,15683.619,59000.28,Oct-24
ORD00907,Table Lamp,Home & Kitchen,30100.73,1,30100.73,01-03-2024,UPI,1.7,March,2024,6020.146,9,Wholesale,North,30100.73,0,20.00%,30100.73,6020.146,3,Q1,Mar-24,2709.0657,27391.66,Mar-24
ORD00908,Jeans,Clothing,4442.1,3,13326.3,29-03-2024,Debit Card,2.8,March,2024,2665.26,8,Online,East,13326.3,0,20.00%,4442.1,888.42,3,Q1,Mar-24,1066.104,12260.2,Mar-24
ORD00909,Bedsheet,Home & Kitchen,18657.99,5,93289.95,02-01-2025,Net Banking,1.7,January,2025,18657.99,14,Wholesale,East,93289.95,0,20.00%,18657.99,3731.598,1,Q1,Jan-25,13060.593,80229.36,Jan-25
ORD00910,Shampoo,Beauty,41402.76,1,41402.76,10-07-2024,Credit Card,3.2,July,2024,8280.552,28,Wholesale,East,41402.76,0,20.00%,41402.76,8280.552,7,Q3,Jul-24,11592.7728,29809.99,Jul-24
ORD00911,Educational Book,Books,49796.61,1,49796.61,25-10-2024,COD,4.1,October,2024,9959.322,21,Online,West,49796.61,0,20.00%,49796.61,9959.322,10,Q4,Oct-24,10457.2881,39339.32,Oct-24
ORD00912,Perfume,Beauty,32712.91,2,65425.82,03-05-2024,Net Banking,4.2,May,2024,13085.164,14,Online,South,65425.82,0,20.00%,32712.91,6542.582,5,Q2,May-24,9159.6148,56266.21,May-24
ORD00913,Face Cream,Beauty,26281.98,1,26281.98,24-06-2024,Debit Card,4.3,June,2024,5256.396,21,Online,South,26281.98,0,20.00%,26281.98,5256.396,6,Q2,Jun-24,5519.2158,20762.76,Jun-24
ORD00914,Table Lamp,Home & Kitchen,30805.88,5,154029.4,15-06-2024,Credit Card,1.1,June,2024,30805.88,24,Retail,East,154029.4,0,20.00%,30805.88,6161.176,6,Q2,Jun-24,36967.056,117062.34,Jun-24
ORD00915,Dress,Clothing,9045.23,5,45226.15,04-07-2024,COD,4.6,July,2024,9045.23,28,Wholesale,North,45226.15,0,20.00%,9045.23,1809.046,7,Q3,Jul-24,12663.322,32562.83,Jul-24
ORD00916,Headphones,Electronics,16003.38,2,32006.76,13-09-2024,UPI,4.1,September,2024,6401.352,9,Retail,North,32006.76,0,20.00%,16003.38,3200.676,9,Q3,Sep-24,2880.6084,29126.15,Sep-24
ORD00917,Jeans,Clothing,35139.53,1,35139.53,19-05-2024,Wallet,2.9,May,2024,7027.906,6,Retail,South,35139.53,0,20.00%,35139.53,7027.906,5,Q2,May-24,2108.3718,33031.16,May-24
ORD00918,Fiction Novel,Books,13640.1,4,54560.4,10-04-2024,Wallet,3.3,April,2024,10912.08,10,Online,North,54560.4,0,20.00%,13640.1,2728.02,4,Q2,Apr-24,5456.04,49104.36,Apr-24
ORD00919,Cookware Set,Home & Kitchen,5535.76,2,11071.52,04-02-2025,UPI,3.6,February,2025,2214.304,25,Retail,South,11071.52,0,20.00%,5535.76,1107.152,2,Q1,Feb-25,2767.88,8303.64,Feb-25
ORD00920,Mixer Grinder,Home & Kitchen,1039.11,4,4156.44,17-10-2024,Credit Card,3.8,October,2024,831.288,6,Online,East,4156.44,0,20.00%,1039.11,207.822,10,Q4,Oct-24,249.3864,3907.05,Oct-24
ORD00921,Table Lamp,Home & Kitchen,41169.65,5,205848.25,15-12-2024,Credit Card,2.7,December,2024,41169.65,17,Wholesale,South,205848.25,0,20.00%,41169.65,8233.93,12,Q4,Dec-24,34994.2025,170854.05,Dec-24
ORD00922,Laptop,Electronics,21472.14,2,42944.28,08-09-2024,Debit Card,3.4,September,2024,8588.856,15,Online,South,42944.28,0,20.00%,21472.14,4294.428,9,Q3,Sep-24,6441.642,36502.64,Sep-24
ORD00923,Comic Book,Books,7936.7,5,39683.5,10-12-2024,Debit Card,3.1,December,2024,7936.7,15,Retail,East,39683.5,0,20.00%,7936.7,1587.34,12,Q4,Dec-24,5952.525,33730.98,Dec-24
ORD00924,Jacket,Clothing,23939.92,3,71819.76,10-12-2024,Net Banking,2.1,December,2024,14363.952,20,Retail,North,71819.76,0,20.00%,23939.92,4787.984,12,Q4,Dec-24,14363.952,57455.81,Dec-24
ORD00925,Jeans,Clothing,47480.71,5,237403.55,09-09-2024,UPI,3.1,September,2024,47480.71,15,Online,South,237403.55,0,20.00%,47480.71,9496.142,9,Q3,Sep-24,35610.5325,201793.02,Sep-24
ORD00926,Sofa Cover,Home & Kitchen,8058.4,3,24175.2,28-11-2024,Net Banking,2.9,November,2024,4835.04,23,Online,South,24175.2,0,20.00%,8058.4,1611.68,11,Q4,Nov-24,5560.296,18614.9,Nov-24
ORD00927,Shampoo,Beauty,32369.52,2,64739.04,27-01-2025,Debit Card,2.7,January,2025,12947.808,19,Retail,East,64739.04,0,20.00%,32369.52,6473.904,1,Q1,Jan-25,12300.4176,52438.62,Jan-25
ORD00928,Jeans,Clothing,29604.77,4,118419.08,06-05-2024,Wallet,3.7,May,2024,23683.816,29,Wholesale,North,118419.08,0,20.00%,29604.77,5920.954,5,Q2,May-24,34341.5332,84077.55,May-24
ORD00929,Jacket,Clothing,19927.72,2,39855.44,07-06-2024,Credit Card,3.7,June,2024,7971.088,27,Wholesale,South,39855.44,0,20.00%,19927.72,3985.544,6,Q2,Jun-24,10760.9688,29094.47,Jun-24
ORD00930,Comic Book,Books,42170.48,1,42170.48,29-10-2024,UPI,4.4,October,2024,8434.096,27,Online,East,42170.48,0,20.00%,42170.48,8434.096,10,Q4,Oct-24,11386.0296,30784.45,Oct-24
ORD00931,Dress,Clothing,15950.41,5,79752.05,06-12-2024,COD,1.5,December,2024,15950.41,20,Wholesale,South,79752.05,0,20.00%,15950.41,3190.082,12,Q4,Dec-24,15950.41,63801.64,Dec-24
ORD00932,Fiction Novel,Books,791.45,4,3165.8,21-03-2024,Credit Card,1.2,March,2024,633.16,15,Retail,West,3165.8,0,20.00%,791.45,158.29,3,Q1,Mar-24,474.87,2690.93,Mar-24
ORD00933,Jeans,Clothing,28534.99,3,85604.97,15-08-2024,Net Banking,1.8,August,2024,17120.994,26,Online,East,85604.97,0,20.00%,28534.99,5706.998,8,Q3,Aug-24,22257.2922,63347.68,Aug-24
ORD00934,Mixer Grinder,Home & Kitchen,13371.43,4,53485.72,06-06-2024,Net Banking,1.2,June,2024,10697.144,20,Retail,North,53485.72,0,20.00%,13371.43,2674.286,6,Q2,Jun-24,10697.144,42788.58,Jun-24
ORD00935,Laptop,Electronics,48073.8,4,192295.2,03-10-2024,Credit Card,4.1,October,2024,38459.04,12,Retail,North,192295.2,0,20.00%,48073.8,9614.76,10,Q4,Oct-24,23075.424,169219.78,Oct-24
ORD00936,Fiction Novel,Books,15240.16,5,76200.8,14-06-2024,Net Banking,3.6,June,2024,15240.16,8,Wholesale,North,76200.8,0,20.00%,15240.16,3048.032,6,Q2,Jun-24,6096.064,70104.74,Jun-24
ORD00937,Comic Book,Books,11216.38,5,56081.9,11-03-2024,COD,2.8,March,2024,11216.38,12,Online,North,56081.9,0,20.00%,11216.38,2243.276,3,Q1,Mar-24,6729.828,49352.07,Mar-24
ORD00938,Fiction Novel,Books,540.63,3,1621.89,12-04-2024,COD,3.5,April,2024,324.378,8,Online,South,1621.89,0,20.00%,540.63,108.126,4,Q2,Apr-24,129.7512,1492.14,Apr-24
ORD00939,Smartwatch,Electronics,19845.72,3,59537.16,08-05-2024,COD,4,May,2024,11907.432,28,Wholesale,South,59537.16,0,20.00%,19845.72,3969.144,5,Q2,May-24,16670.4048,42866.76,May-24
ORD00940,Jacket,Clothing,31486.57,1,31486.57,16-08-2024,Wallet,3,August,2024,6297.314,29,Retail,North,31486.57,0,20.00%,31486.57,6297.314,8,Q3,Aug-24,9131.1053,22355.46,Aug-24
ORD00941,Smartwatch,Electronics,47899.72,2,95799.44,10-07-2024,COD,4,July,2024,19159.888,7,Retail,North,95799.44,0,20.00%,47899.72,9579.944,7,Q3,Jul-24,6705.9608,89093.48,Jul-24
ORD00942,Educational Book,Books,39842.15,5,199210.75,17-01-2025,Debit Card,4.8,January,2025,39842.15,7,Retail,North,199210.75,0,20.00%,39842.15,7968.43,1,Q1,Jan-25,13944.7525,185266,Jan-25
ORD00943,Sneakers,Clothing,46101.14,2,92202.28,01-03-2024,Net Banking,4,March,2024,18440.456,22,Retail,South,92202.28,0,20.00%,46101.14,9220.228,3,Q1,Mar-24,20284.5016,71917.78,Mar-24
ORD00944,Fiction Novel,Books,46563.35,5,232816.75,08-05-2024,Debit Card,1.2,May,2024,46563.35,30,Online,North,232816.75,0,20.00%,46563.35,9312.67,5,Q2,May-24,69845.025,162971.73,May-24
ORD00945,Tablet,Electronics,35922.64,4,143690.56,17-02-2024,UPI,3.1,February,2024,28738.112,23,Online,North,143690.56,0,20.00%,35922.64,7184.528,2,Q1,Feb-24,33048.8288,110641.73,Feb-24
ORD00946,Laptop,Electronics,33745.33,1,33745.33,13-01-2025,COD,2.7,January,2025,6749.066,23,Wholesale,West,33745.33,0,20.00%,33745.33,6749.066,1,Q1,Jan-25,7761.4259,25983.9,Jan-25
ORD00947,Dress,Clothing,22870.53,5,114352.65,20-06-2024,COD,1.4,June,2024,22870.53,25,Wholesale,West,114352.65,0,20.00%,22870.53,4574.106,6,Q2,Jun-24,28588.1625,85764.49,Jun-24
ORD00948,Sofa Cover,Home & Kitchen,29715.31,2,59430.62,12-04-2024,COD,3.5,April,2024,11886.124,9,Online,North,59430.62,0,20.00%,29715.31,5943.062,4,Q2,Apr-24,5348.7558,54081.86,Apr-24
ORD00949,Jeans,Clothing,15543.65,4,62174.6,31-05-2024,Credit Card,2.7,May,2024,12434.92,22,Online,East,62174.6,0,20.00%,15543.65,3108.73,5,Q2,May-24,13678.412,48496.19,May-24
ORD00950,Smartphone,Electronics,8234.32,2,16468.64,02-06-2024,Debit Card,1.9,June,2024,3293.728,14,Retail,North,16468.64,0,20.00%,8234.32,1646.864,6,Q2,Jun-24,2305.6096,14163.03,Jun-24
ORD00951,T-Shirt,Clothing,959.63,1,959.63,21-11-2024,Wallet,1.6,November,2024,191.926,26,Retail,West,959.63,0,20.00%,959.63,191.926,11,Q4,Nov-24,249.5038,710.13,Nov-24
ORD00952,Face Cream,Beauty,34969.69,5,174848.45,30-03-2024,Net Banking,4,March,2024,34969.69,25,Wholesale,East,174848.45,0,20.00%,34969.69,6993.938,3,Q1,Mar-24,43712.1125,131136.34,Mar-24
ORD00953,Headphones,Electronics,46553.58,3,139660.74,04-01-2025,COD,2.3,January,2025,27932.148,10,Online,East,139660.74,0,20.00%,46553.58,9310.716,1,Q1,Jan-25,13966.074,125694.67,Jan-25
ORD00954,Face Cream,Beauty,33472.93,1,33472.93,29-05-2024,Credit Card,3.4,May,2024,6694.586,5,Wholesale,North,33472.93,0,20.00%,33472.93,6694.586,5,Q2,May-24,1673.6465,31799.28,May-24
ORD00955,Smartphone,Electronics,29781.11,2,59562.22,08-03-2024,Debit Card,3.6,March,2024,11912.444,9,Online,West,59562.22,0,20.00%,29781.11,5956.222,3,Q1,Mar-24,5360.5998,54201.62,Mar-24
ORD00956,Cookware Set,Home & Kitchen,30564.98,3,91694.94,14-07-2024,Debit Card,3.8,July,2024,18338.988,13,Retail,West,91694.94,0,20.00%,30564.98,6112.996,7,Q3,Jul-24,11920.3422,79774.6,Jul-24
ORD00957,Sneakers,Clothing,42407.52,2,84815.04,26-05-2024,Debit Card,4.7,May,2024,16963.008,16,Wholesale,East,84815.04,0,20.00%,42407.52,8481.504,5,Q2,May-24,13570.4064,71244.63,May-24
ORD00958,Fiction Novel,Books,10435.03,1,10435.03,23-09-2024,Debit Card,3.1,September,2024,2087.006,30,Wholesale,North,10435.03,0,20.00%,10435.03,2087.006,9,Q3,Sep-24,3130.509,7304.52,Sep-24
ORD00959,Headphones,Electronics,35278.46,3,105835.38,27-08-2024,COD,1.2,August,2024,21167.076,18,Online,South,105835.38,0,20.00%,35278.46,7055.692,8,Q3,Aug-24,19050.3684,86785.01,Aug-24
ORD00960,Smartphone,Electronics,34844.54,3,104533.62,26-09-2024,Credit Card,4.8,September,2024,20906.724,6,Retail,South,104533.62,0,20.00%,34844.54,6968.908,9,Q3,Sep-24,6272.0172,98261.6,Sep-24
ORD00961,Comic Book,Books,31159.76,5,155798.8,25-01-2025,Wallet,1.1,January,2025,31159.76,21,Wholesale,West,155798.8,0,20.00%,31159.76,6231.952,1,Q1,Jan-25,32717.748,123081.05,Jan-25
ORD00962,Dress,Clothing,27369.17,4,109476.68,11-09-2024,UPI,3.5,September,2024,21895.336,18,Retail,South,109476.68,0,20.00%,27369.17,5473.834,9,Q3,Sep-24,19705.8024,89770.88,Sep-24
ORD00963,Lipstick,Beauty,47055.28,1,47055.28,16-06-2024,Credit Card,3,June,2024,9411.056,30,Wholesale,West,47055.28,0,20.00%,47055.28,9411.056,6,Q2,Jun-24,14116.584,32938.7,Jun-24
ORD00964,Laptop,Electronics,30706.15,4,122824.6,06-08-2024,UPI,2.9,August,2024,24564.92,17,Retail,West,122824.6,0,20.00%,30706.15,6141.23,8,Q3,Aug-24,20880.182,101944.42,Aug-24
ORD00965,Hair Dryer,Beauty,659.73,4,2638.92,08-12-2024,UPI,3.5,December,2024,527.784,13,Online,West,2638.92,0,20.00%,659.73,131.946,12,Q4,Dec-24,343.0596,2295.86,Dec-24
ORD00966,Perfume,Beauty,14341.13,4,57364.52,28-06-2024,Credit Card,1.5,June,2024,11472.904,30,Wholesale,South,57364.52,0,20.00%,14341.13,2868.226,6,Q2,Jun-24,17209.356,40155.16,Jun-24
ORD00967,Educational Book,Books,22923.93,4,91695.72,10-12-2024,COD,2.7,December,2024,18339.144,29,Wholesale,West,91695.72,0,20.00%,22923.93,4584.786,12,Q4,Dec-24,26591.7588,65103.96,Dec-24
ORD00968,Table Lamp,Home & Kitchen,20766.47,2,41532.94,23-04-2024,COD,1.8,April,2024,8306.588,19,Retail,East,41532.94,0,20.00%,20766.47,4153.294,4,Q2,Apr-24,7891.2586,33641.68,Apr-24
ORD00969,Laptop,Electronics,36615.73,5,183078.65,10-04-2024,Net Banking,2,April,2024,36615.73,29,Retail,North,183078.65,0,20.00%,36615.73,7323.146,4,Q2,Apr-24,53092.8085,129985.84,Apr-24
ORD00970,T-Shirt,Clothing,879.25,4,3517,07-09-2024,Wallet,4.9,September,2024,703.4,26,Wholesale,North,3517,0,20.00%,879.25,175.85,9,Q3,Sep-24,914.42,2602.58,Sep-24
ORD00971,Bedsheet,Home & Kitchen,8571.55,4,34286.2,12-01-2025,Wallet,3.9,January,2025,6857.24,19,Online,West,34286.2,0,20.00%,8571.55,1714.31,1,Q1,Jan-25,6514.378,27771.82,Jan-25
ORD00972,Headphones,Electronics,23125.33,5,115626.65,19-01-2025,Debit Card,3.7,January,2025,23125.33,28,Retail,North,115626.65,0,20.00%,23125.33,4625.066,1,Q1,Jan-25,32375.462,83251.19,Jan-25
ORD00973,Educational Book,Books,5712.21,3,17136.63,11-09-2024,UPI,3.6,September,2024,3427.326,15,Retail,South,17136.63,0,20.00%,5712.21,1142.442,9,Q3,Sep-24,2570.4945,14566.14,Sep-24
ORD00974,T-Shirt,Clothing,1434.23,2,2868.46,24-03-2024,UPI,3.5,March,2024,573.692,20,Retail,South,2868.46,0,20.00%,1434.23,286.846,3,Q1,Mar-24,573.692,2294.77,Mar-24
ORD00975,Fiction Novel,Books,43163.16,2,86326.32,09-12-2024,Debit Card,1.9,December,2024,17265.264,21,Wholesale,North,86326.32,0,20.00%,43163.16,8632.632,12,Q4,Dec-24,18128.5272,68197.79,Dec-24
ORD00976,Sofa Cover,Home & Kitchen,38545.29,1,38545.29,06-09-2024,Wallet,1.3,September,2024,7709.058,30,Wholesale,South,38545.29,0,20.00%,38545.29,7709.058,9,Q3,Sep-24,11563.587,26981.7,Sep-24
ORD00977,Lipstick,Beauty,8188.18,2,16376.36,15-08-2024,Wallet,1.3,August,2024,3275.272,8,Wholesale,North,16376.36,0,20.00%,8188.18,1637.636,8,Q3,Aug-24,1310.1088,15066.25,Aug-24
ORD00978,Table Lamp,Home & Kitchen,35763.48,4,143053.92,27-12-2024,UPI,3.7,December,2024,28610.784,5,Wholesale,North,143053.92,0,20.00%,35763.48,7152.696,12,Q4,Dec-24,7152.696,135901.22,Dec-24
ORD00979,Cookware Set,Home & Kitchen,10818.91,2,21637.82,01-08-2024,Wallet,1.8,August,2024,4327.564,12,Online,North,21637.82,0,20.00%,10818.91,2163.782,8,Q3,Aug-24,2596.5384,19041.28,Aug-24
ORD00980,Perfume,Beauty,35506.41,5,177532.05,28-02-2024,Wallet,1.2,February,2024,35506.41,21,Online,West,177532.05,0,20.00%,35506.41,7101.282,2,Q1,Feb-24,37281.7305,140250.32,Feb-24
ORD00981,Tablet,Electronics,19010.38,5,95051.9,28-07-2024,Wallet,1.5,July,2024,19010.38,7,Wholesale,North,95051.9,0,20.00%,19010.38,3802.076,7,Q3,Jul-24,6653.633,88398.27,Jul-24
ORD00982,Fiction Novel,Books,29678.85,3,89036.55,25-10-2024,UPI,2.9,October,2024,17807.31,24,Online,West,89036.55,0,20.00%,29678.85,5935.77,10,Q4,Oct-24,21368.772,67667.78,Oct-24
ORD00983,Comic Book,Books,5412.9,5,27064.5,30-06-2024,COD,2.1,June,2024,5412.9,19,Retail,North,27064.5,0,20.00%,5412.9,1082.58,6,Q2,Jun-24,5142.255,21922.25,Jun-24
ORD00984,Jeans,Clothing,22890.95,3,68672.85,30-11-2024,Credit Card,3,November,2024,13734.57,19,Retail,North,68672.85,0,20.00%,22890.95,4578.19,11,Q4,Nov-24,13047.8415,55625.01,Nov-24
ORD00985,Jeans,Clothing,40905.69,5,204528.45,27-01-2025,COD,1.9,January,2025,40905.69,28,Retail,North,204528.45,0,20.00%,40905.69,8181.138,1,Q1,Jan-25,57267.966,147260.48,Jan-25
ORD00986,Bedsheet,Home & Kitchen,17253.67,3,51761.01,24-11-2024,Debit Card,4.6,November,2024,10352.202,26,Wholesale,South,51761.01,0,20.00%,17253.67,3450.734,11,Q4,Nov-24,13457.8626,38303.15,Nov-24
ORD00987,Educational Book,Books,27920.2,5,139601,14-02-2024,Wallet,2.7,February,2024,27920.2,18,Retail,West,139601,0,20.00%,27920.2,5584.04,2,Q1,Feb-24,25128.18,114472.82,Feb-24
ORD00988,Jacket,Clothing,46055.88,5,230279.4,06-12-2024,COD,4.2,December,2024,46055.88,30,Online,West,230279.4,0,20.00%,46055.88,9211.176,12,Q4,Dec-24,69083.82,161195.58,Dec-24
ORD00989,Smartwatch,Electronics,49569.3,4,198277.2,11-05-2024,COD,1.2,May,2024,39655.44,27,Wholesale,North,198277.2,0,20.00%,49569.3,9913.86,5,Q2,May-24,53534.844,144742.36,May-24
ORD00990,Educational Book,Books,35948.16,5,179740.8,30-10-2024,Wallet,2.5,October,2024,35948.16,18,Online,North,179740.8,0,20.00%,35948.16,7189.632,10,Q4,Oct-24,32353.344,147387.46,Oct-24
ORD00991,Fiction Novel,Books,9189.91,5,45949.55,28-07-2024,Wallet,4.9,July,2024,9189.91,28,Retail,South,45949.55,0,20.00%,9189.91,1837.982,7,Q3,Jul-24,12865.874,33083.68,Jul-24
ORD00992,Mixer Grinder,Home & Kitchen,6075.65,2,12151.3,06-03-2024,Credit Card,2.1,March,2024,2430.26,6,Retail,South,12151.3,0,20.00%,6075.65,1215.13,3,Q1,Mar-24,729.078,11422.22,Mar-24
ORD00993,Mixer Grinder,Home & Kitchen,25511.46,2,51022.92,27-11-2024,Net Banking,3.7,November,2024,10204.584,17,Retail,South,51022.92,0,20.00%,25511.46,5102.292,11,Q4,Nov-24,8673.8964,42349.02,Nov-24
ORD00994,Mixer Grinder,Home & Kitchen,5815.52,4,23262.08,12-10-2024,UPI,2.2,October,2024,4652.416,30,Wholesale,West,23262.08,0,20.00%,5815.52,1163.104,10,Q4,Oct-24,6978.624,16283.46,Oct-24
ORD00995,Sneakers,Clothing,11479.89,3,34439.67,30-07-2024,Net Banking,2.5,July,2024,6887.934,18,Online,West,34439.67,0,20.00%,11479.89,2295.978,7,Q3,Jul-24,6199.1406,28240.53,Jul-24
